ngram,reviews_mentioning_ngram,avg_rating_0_5,avg_rating_percent
the lowest package is lpa,63,4.452,89.0
metallurgical engineering and materials science,59,4.542,90.8
because of the faculty there,2,5.000,100.0
is good the quality of,12,4.667,93.3
and the lowest package is,66,4.513,90.3
we can get a good,6,4.667,93.3
amazon apple flipkart and top,2,5.000,100.0
rest have gone for higher,2,4.700,94.0
is big and has many,2,4.700,94.0
sandesh b tech in computer,2,4.700,94.0
exam you have to first,2,4.700,94.0
offered is crores per annum,26,4.608,92.2
us for future challenges the,2,4.700,94.0
have to first clear the,2,4.700,94.0
single student but as time,2,4.700,94.0
this exam you have to,2,4.700,94.0
originally designed for a single,2,4.700,94.0
student but as time passed,2,4.700,94.0
rooms were originally designed for,2,4.700,94.0
adjustable the academic infrastructure is,2,4.700,94.0
is usually around of the,2,4.700,94.0
senior batch in cse and,2,4.700,94.0
found this helpful b bhogalapalli,2,4.700,94.0
and s rooms were originally,2,4.700,94.0
is intended to prepare us,2,4.700,94.0
many resources canteens are affordable,2,4.700,94.0
exams are tough this is,2,4.700,94.0
by faculty at iitb they,2,4.700,94.0
there faculty faculty members are,4,4.750,95.0
as time passed and the,2,4.700,94.0
the jee advanced exam to,2,4.700,94.0
iit bombay placements almost of,2,4.700,94.0
somewhat comfortable the food is,2,4.700,94.0
almost of students have been,2,4.700,94.0
the total marks other i,2,4.700,94.0
passed and the number of,2,4.700,94.0
entrance test for this college,2,4.700,94.0
we have wi fi throughout,2,4.700,94.0
life value for money about,8,4.600,92.0
campus classrooms are well maintained,2,4.700,94.0
are well maintained the library,8,4.525,90.5
their research i feel very,2,4.700,94.0
in cse and the rest,2,4.700,94.0
been placed in our senior,2,4.700,94.0
lpa very famous quant companies,2,4.700,94.0
what they teach coming to,2,4.700,94.0
have gone for higher studies,2,4.700,94.0
infrastructure is excellent we have,2,4.700,94.0
around lpa very famous quant,2,4.700,94.0
development companies visit iitb infrastructure,2,4.700,94.0
is adjustable the academic infrastructure,2,4.700,94.0
the dream college iit bombay,2,4.700,94.0
canteens are affordable and tasty,2,4.700,94.0
became shared which is somewhat,2,4.700,94.0
problem with being at iitb,2,4.700,94.0
is that hostels were built,2,4.700,94.0
fi throughout most of the,2,4.700,94.0
hold many patents in their,2,4.700,94.0
infrastructure the only problem with,2,4.700,94.0
dream college iit bombay placements,2,4.700,94.0
s rooms were originally designed,2,4.700,94.0
i hope people who read,2,4.700,94.0
food is served there faculty,2,4.700,94.0
usually around of the total,2,4.700,94.0
in our senior batch in,2,4.700,94.0
jun read more people found,66,4.598,92.0
the average is somewhere around,2,4.700,94.0
iitb infrastructure the only problem,2,4.700,94.0
versed in what they teach,2,4.700,94.0
lpa the average is somewhere,2,4.700,94.0
are tough this is intended,2,4.700,94.0
built way back in the,2,4.700,94.0
come to iit bombay there,2,4.700,94.0
academic infrastructure is excellent we,2,4.700,94.0
a single student but as,2,4.700,94.0
taught by faculty at iitb,2,4.700,94.0
this is intended to prepare,2,4.700,94.0
wi fi throughout most of,2,4.700,94.0
in exams is usually around,2,4.700,94.0
are well versed in what,2,4.700,94.0
to write this exam you,2,4.700,94.0
iitb they are well versed,2,4.700,94.0
for a single student but,2,4.700,94.0
very intellectual individuals who hold,2,4.700,94.0
of the total marks other,2,4.700,94.0
is an entrance test for,2,4.700,94.0
they teach coming to exams,2,4.700,94.0
for higher studies abroad the,2,4.700,94.0
write this exam you have,2,4.700,94.0
the campus classrooms are well,2,4.700,94.0
faculty at iitb they are,2,4.700,94.0
test for this college which,2,4.700,94.0
future challenges the average score,2,4.700,94.0
around of the total marks,2,4.700,94.0
challenges the average score in,2,4.700,94.0
to first clear the jee,2,4.700,94.0
number of students increased rooms,2,4.700,94.0
many patents in their research,2,4.700,94.0
b tech in computer science,356,4.570,91.4
to prepare us for future,2,4.700,94.0
people who read this also,2,4.700,94.0
of the campus classrooms are,2,4.700,94.0
somewhere around lpa very famous,2,4.700,94.0
faculty members are very intellectual,2,4.700,94.0
package offered is crores per,26,4.608,92.2
bhogalapalli sandesh b tech in,2,4.700,94.0
jee advanced exam to write,2,4.700,94.0
first clear the jee main,2,4.700,94.0
is excellent we have wi,2,4.700,94.0
abroad the highest package offered,2,4.700,94.0
the s and s rooms,2,4.700,94.0
for this college which is,2,4.700,94.0
iit bombay there is an,2,4.700,94.0
about the dream college iit,2,4.700,94.0
score in exams is usually,2,4.700,94.0
feel very lucky to be,2,4.700,94.0
are very intellectual individuals who,2,4.700,94.0
comfortable the food is adjustable,2,4.700,94.0
at iitb they are well,2,4.700,94.0
college which is the jee,2,4.700,94.0
average score in exams is,2,4.700,94.0
which is the jee advanced,2,4.700,94.0
excellent we have wi fi,2,4.700,94.0
prepare us for future challenges,2,4.700,94.0
well versed in what they,2,4.700,94.0
in their research i feel,2,4.700,94.0
maintained the library is big,2,4.700,94.0
way back in the s,2,4.700,94.0
value for money about the,2,4.700,94.0
to iit bombay there is,2,4.700,94.0
marks other i hope people,2,4.700,94.0
companies and development companies visit,2,4.700,94.0
to exams the semester exams,2,4.700,94.0
affordable and tasty food is,2,4.700,94.0
helpful b bhogalapalli sandesh b,2,4.700,94.0
companies visit iitb infrastructure the,2,4.700,94.0
the number of students increased,2,4.700,94.0
shared which is somewhat comfortable,2,4.700,94.0
be taught by faculty at,2,4.700,94.0
in what they teach coming,2,4.700,94.0
iitb is that hostels were,2,4.700,94.0
cse and the rest have,2,4.700,94.0
coming to exams the semester,2,4.700,94.0
have been placed in our,2,4.700,94.0
reviewed on jun read more,237,4.614,92.3
exams is usually around of,2,4.700,94.0
annum and the lowest is,14,4.671,93.4
an entrance test for this,2,4.700,94.0
is somewhat comfortable the food,2,4.700,94.0
visit iitb infrastructure the only,2,4.700,94.0
the lowest is lpa the,11,4.673,93.5
research i feel very lucky,2,4.700,94.0
average is somewhere around lpa,2,4.700,94.0
were originally designed for a,2,4.700,94.0
but as time passed and,2,4.700,94.0
studies abroad the highest package,2,4.700,94.0
lowest is lpa the average,2,4.700,94.0
to be taught by faculty,2,4.700,94.0
only problem with being at,2,4.700,94.0
have wi fi throughout most,2,4.700,94.0
other i hope people who,2,4.700,94.0
intellectual individuals who hold many,2,4.700,94.0
big and has many resources,2,4.700,94.0
hope people who read this,2,4.700,94.0
the only problem with being,2,4.700,94.0
lucky to be taught by,2,4.700,94.0
placed in our senior batch,4,4.700,94.0
students increased rooms became shared,2,4.700,94.0
tasty food is served there,2,4.700,94.0
in the s and s,2,4.700,94.0
this college which is the,2,4.700,94.0
higher studies abroad the highest,2,4.700,94.0
also come to iit bombay,2,4.700,94.0
rooms became shared which is,2,4.700,94.0
b bhogalapalli sandesh b tech,2,4.700,94.0
patents in their research i,2,4.700,94.0
gone for higher studies abroad,2,4.700,94.0
the academic infrastructure is excellent,2,4.700,94.0
hostels were built way back,2,4.700,94.0
very lucky to be taught,2,4.700,94.0
members are very intellectual individuals,2,4.700,94.0
i feel very lucky to,2,4.700,94.0
students have been placed in,10,4.620,92.4
very famous quant companies and,2,4.700,94.0
and tasty food is served,2,4.700,94.0
of students have been placed,6,4.533,90.7
back in the s and,2,4.700,94.0
batch in cse and the,2,4.700,94.0
for money about the dream,2,4.700,94.0
semester exams are tough this,2,4.700,94.0
which is somewhat comfortable the,2,4.700,94.0
clear the jee main exam,2,4.700,94.0
with being at iitb is,2,4.700,94.0
being at iitb is that,2,4.700,94.0
classrooms are well maintained the,4,4.600,92.0
of students increased rooms became,2,4.700,94.0
quant companies and development companies,2,4.700,94.0
individuals who hold many patents,2,4.700,94.0
read this also come to,2,4.700,94.0
and development companies visit iitb,2,4.700,94.0
this also come to iit,2,4.700,94.0
the semester exams are tough,10,4.540,90.8
the library is big and,8,4.650,93.0
the rest have gone for,2,4.700,94.0
college iit bombay placements almost,2,4.700,94.0
bombay placements almost of students,2,4.700,94.0
people found this helpful b,4,4.700,94.0
they are well versed in,6,4.600,92.0
total marks other i hope,2,4.700,94.0
exams the semester exams are,2,4.700,94.0
food is adjustable the academic,2,4.700,94.0
on jun read more people,66,4.598,92.0
who read this also come,2,4.700,94.0
at iitb is that hostels,2,4.700,94.0
for future challenges the average,2,4.700,94.0
were built way back in,2,4.700,94.0
bombay there is an entrance,2,4.700,94.0
the food is adjustable the,2,4.700,94.0
designed for a single student,2,4.700,94.0
faculty faculty members are very,37,4.386,87.7
you have to first clear,2,4.700,94.0
is served there faculty faculty,2,4.700,94.0
are affordable and tasty food,2,4.700,94.0
has many resources canteens are,2,4.700,94.0
teach coming to exams the,2,4.700,94.0
time passed and the number,2,4.700,94.0
our senior batch in cse,2,4.700,94.0
served there faculty faculty members,2,4.700,94.0
and the rest have gone,2,4.700,94.0
money about the dream college,2,4.700,94.0
who hold many patents in,2,4.700,94.0
throughout most of the campus,2,4.700,94.0
well maintained the library is,6,4.667,93.3
the average score in exams,2,4.700,94.0
there is an entrance test,2,4.700,94.0
famous quant companies and development,2,4.700,94.0
library is big and has,6,4.633,92.7
tough this is intended to,2,4.700,94.0
exam to write this exam,2,4.700,94.0
this helpful b bhogalapalli sandesh,2,4.700,94.0
that hostels were built way,2,4.700,94.0
placements almost of students have,2,4.700,94.0
advanced exam to write this,2,4.700,94.0
highest package offered is crores,8,4.700,94.0
is somewhere around lpa very,2,4.700,94.0
intended to prepare us for,2,4.700,94.0
is the jee advanced exam,2,4.700,94.0
and has many resources canteens,2,4.700,94.0
most of the campus classrooms,2,4.700,94.0
s and s rooms were,2,4.700,94.0
and the number of students,4,4.750,95.0
is lpa the average is,2,4.700,94.0
resources canteens are affordable and,2,4.700,94.0
increased rooms became shared which,2,4.700,94.0
the food is prepared with,2,4.500,90.0
offers a fantastic package and,2,4.500,90.0
and it is a good,2,4.500,90.0
mechanical engineering batch of placements,361,4.573,91.5
in mechanical engineering and in,2,4.500,90.0
i got a package of,2,4.500,90.0
by the way many students,2,4.500,90.0
every perspective sometimes they provide,2,4.500,90.0
they make students industry ready,4,4.750,95.0
curriculum is relevant semester exams,8,4.450,89.0
anand b tech in mechanical,2,4.500,90.0
placed in mechanical engineering and,2,4.500,90.0
of my friends got a,2,4.500,90.0
found this helpful s sumit,6,3.867,77.3
for money overall it offers,2,4.500,90.0
make students industry ready the,11,4.491,89.8
it is a good package,2,4.500,90.0
packages from the biggest companies,2,4.500,90.0
tata etc i got a,2,4.500,90.0
lpa and it is a,2,4.500,90.0
semester exams are not very,15,4.227,84.5
are very good the hostel,4,4.700,94.0
the test paper so hard,2,4.500,90.0
engineering and in that course,2,4.500,90.0
a water supply a good,2,4.500,90.0
problems placements i got placed,2,4.500,90.0
difficult but easy to pass,2,4.500,90.0
challenges to students and give,2,4.500,90.0
are many choices for food,2,4.500,90.0
and infrastructure are very good,7,4.829,96.6
course curriculum is relevant semester,8,4.450,89.0
no problems placements i got,2,4.500,90.0
companies like eicher tata etc,2,4.500,90.0
regular studies by the way,2,4.500,90.0
and one of my friends,2,4.500,90.0
are very qualified and support,2,4.500,90.0
eicher tata etc i got,2,4.500,90.0
placements i got placed in,2,4.500,90.0
with hygiene and cleanliness faculty,2,4.500,90.0
friends got a package of,2,4.500,90.0
fi is provided the food,2,4.500,90.0
a fantastic package and there,2,4.500,90.0
infrastructure are very good the,2,4.500,90.0
so hard they make students,2,4.500,90.0
from every perspective sometimes they,2,4.500,90.0
with regular studies by the,2,4.500,90.0
etc are offered infrastructure facilities,2,4.500,90.0
good speed wi fi is,2,4.500,90.0
the way many students pass,2,4.500,90.0
biggest companies like eicher tata,2,4.500,90.0
got a package of lpa,2,4.500,90.0
industry ready the course curriculum,4,4.750,95.0
is relevant semester exams are,8,4.450,89.0
in that course i got,2,4.500,90.0
easy to pass with regular,2,4.500,90.0
provide challenges to students and,2,4.500,90.0
perspective sometimes they provide challenges,2,4.500,90.0
give the test paper so,2,4.500,90.0
test paper so hard they,2,4.500,90.0
the food of the canteen,5,4.360,87.2
to students and give the,2,4.500,90.0
exams are not very difficult,13,4.508,90.2
top roles like builder enhance,2,4.500,90.0
paper so hard they make,2,4.500,90.0
a good speed wi fi,2,4.500,90.0
money overall it offers a,2,4.500,90.0
but easy to pass with,2,4.500,90.0
a package of lpa and,2,4.500,90.0
ready the course curriculum is,6,4.700,94.0
package of lpa and it,4,4.650,93.0
tech in mechanical engineering batch,357,4.570,91.4
choices for food the food,2,4.500,90.0
helpful s sumit kumar anand,4,4.000,80.0
of lpa and it is,2,4.500,90.0
qualified and support students from,2,4.500,90.0
fantastic package and there are,2,4.500,90.0
canteen is very good there,2,4.500,90.0
is prepared with hygiene and,2,4.500,90.0
provided the food of the,2,4.500,90.0
